Yr,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,Artis Gilmore*,C,30,CHI,48,,32.7,6.4,10.7,.595,0.0,0.0,,6.4,10.7,.595,.595,5.1,7.2,.712,2.3,6.8,9.0,2.8,0.6,1.2,2.8,3.5,17.8
1980,Jack Givens,SF,23,ATL,82,,15.3,2.2,5.8,.385,0.0,0.0,.000,2.2,5.7,.386,.385,1.3,1.6,.828,1.4,1.6,3.0,0.7,0.6,0.2,0.7,1.6,5.7
1980,Mike Glenn,SG,24,NYK,75,,10.7,2.5,4.9,.516,0.0,0.1,.200,2.5,4.7,.525,.519,0.8,1.0,.863,0.3,0.6,0.9,1.1,0.5,0.1,0.5,1.1,5.9
1980,Glen Gondrezick,SF,24,DEN,59,,17.3,2.5,4.8,.517,0.0,0.1,.333,2.5,4.7,.521,.521,1.6,2.1,.760,1.8,2.6,4.4,1.4,1.2,0.3,1.0,2.0,6.6
1980,Mike Green,C,28,KCK,21,,21.9,3.3,7.6,.434,0.0,0.1,.000,3.3,7.5,.439,.434,1.1,2.0,.571,1.7,3.7,5.4,1.3,0.6,1.0,1.7,2.6,7.7
1980,Dave Greenwood,PF,22,CHI,82,,34.0,6.1,12.8,.474,0.0,0.1,.143,6.1,12.7,.476,.474,4.1,5.1,.810,2.7,6.7,9.4,2.2,0.7,1.6,2.6,3.8,16.3
1980,Kevin Grevey,SF,26,WSB,65,,28.0,5.1,12.4,.412,0.5,1.4,.370,4.6,11.0,.417,.433,3.3,3.8,.867,1.2,1.6,2.9,2.7,0.9,0.2,1.6,2.4,14.0
1980,Paul Griffin,C,26,SAS,82,,22.1,2.1,3.8,.553,0.0,0.0,,2.1,3.8,.553,.553,2.1,2.9,.725,1.9,3.5,5.3,3.0,1.0,0.6,1.6,3.7,6.3
1980,Bob Gross,SF,26,POR,62,,25.5,3.6,7.6,.468,0.0,0.2,.100,3.5,7.5,.476,.469,1.5,1.8,.833,1.4,2.7,4.0,3.7,1.0,0.8,2.7,2.9,8.7
1980,Ernie Grunfeld,SF,24,KCK,80,,17.5,2.3,5.3,.443,0.0,0.0,.500,2.3,5.2,.443,.444,1.3,1.6,.771,1.1,1.8,2.9,1.4,0.7,0.1,1.0,1.9,5.9
1980,Roy Hamilton,PG,22,DET,72,,15.5,1.6,4.0,.401,0.0,0.0,.000,1.6,4.0,.404,.401,1.4,2.1,.687,0.6,0.9,1.5,2.7,0.7,0.1,1.6,1.1,4.6
1980,James Hardy,PF,23,UTA,76,,21.1,2.4,4.8,.507,0.0,0.0,.500,2.4,4.8,.507,.508,0.7,0.9,.773,1.6,3.6,5.3,1.4,0.6,1.1,1.4,2.7,5.5
1980,Joe Hassett,SG,24,IND,74,,15.3,2.9,6.9,.422,0.9,2.7,.348,2.0,4.2,.469,.490,0.3,0.4,.828,0.5,0.8,1.3,1.4,0.6,0.1,0.6,1.1,7.1
1980,Steve Hawes,PF,29,ATL,82,,22.6,3.7,7.4,.502,0.0,0.1,.375,3.7,7.3,.504,.505,1.8,2.2,.824,1.8,4.2,6.0,1.8,0.9,0.4,1.5,2.5,9.3
1980,Elvin Hayes*,PF,34,WSB,81,,39.3,9.4,20.7,.454,0.0,0.2,.231,9.4,20.5,.456,.455,4.1,5.9,.699,3.3,7.7,11.1,1.6,0.8,2.3,2.7,3.8,23.0
1980,Spencer Haywood*,PF,30,LAL,76,,20.3,3.8,7.8,.487,0.0,0.1,.250,3.8,7.7,.489,.488,2.1,2.7,.772,1.7,2.8,4.6,1.2,0.5,0.8,1.8,2.6,9.7
1980,Gar Heard,PF,31,PHO,82,,17.1,2.1,5.0,.417,0.0,0.0,.000,2.1,5.0,.419,.417,0.8,1.0,.744,1.4,3.2,4.6,1.2,1.0,0.6,1.1,2.2,5.0
1980,Gerald Henderson,PG,24,BOS,76,2,14.0,2.5,5.0,.500,0.0,0.1,.333,2.5,4.9,.503,.503,1.2,1.7,.690,0.5,0.6,1.1,1.9,0.6,0.2,1.4,1.3,6.2
1980,Tom Henderson,PG,28,HOU,66,,23.5,2.3,4.9,.477,0.0,0.0,.000,2.3,4.9,.480,.477,0.8,1.2,.727,0.5,1.2,1.7,4.2,0.8,0.1,1.5,1.6,5.5
1980,Johnny High,PG,22,PHO,82,,13.7,1.8,3.9,.446,0.0,0.1,.143,1.7,3.9,.453,.447,1.5,2.2,.674,0.8,1.3,2.1,1.5,0.9,0.2,1.5,2.1,5.0
1980,Armond Hill,PG,26,ATL,79,,26.5,2.2,5.5,.411,0.0,0.1,.250,2.2,5.4,.412,.412,1.6,1.8,.849,0.4,1.4,1.7,5.4,1.4,0.1,2.2,3.3,6.1
1980,Darnell Hillman,PF,30,GSW,49,,14.4,1.7,3.7,.458,0.0,0.0,,1.7,3.7,.458,.458,0.7,1.4,.500,1.2,2.5,3.7,1.0,0.4,0.5,1.2,2.6,4.0
1980,Brad Holland,SG,23,LAL,38,,5.2,1.2,2.7,.423,0.1,0.4,.200,1.1,2.3,.461,.438,0.4,0.4,.938,0.1,0.3,0.4,0.6,0.4,0.0,0.3,0.6,2.8
1980,Lionel Hollins,SG-PG,26,TOT,47,26,25.7,4.5,11.2,.403,0.1,0.4,.150,4.4,10.8,.413,.406,2.1,3.0,.721,0.6,1.3,1.9,3.4,1.6,0.2,2.7,2.2,11.2
1980,Lionel Hollins,PG,26,POR,20,,20.7,4.1,10.7,.385,0.1,0.5,.100,4.1,10.2,.399,.387,1.7,2.7,.642,0.3,0.8,1.0,2.5,1.5,0.1,3.0,1.8,10.0
1980,Lionel Hollins,SG,26,PHI,27,26,29.5,4.8,11.6,.415,0.1,0.4,.200,4.7,11.2,.422,.419,2.5,3.2,.770,0.9,1.7,2.6,4.1,1.7,0.3,2.5,2.5,12.2
1980,Phil Hubbard,PF,23,DET,64,,18.6,3.3,7.0,.466,0.0,0.0,.000,3.3,7.0,.468,.466,2.6,3.4,.750,1.8,3.2,5.0,1.1,0.8,0.2,1.9,3.2,9.1
1980,Kim Hughes,C,27,DEN,70,,17.3,1.5,2.9,.505,0.0,0.0,,1.5,2.9,.505,.505,0.2,0.6,.366,1.8,2.9,4.7,1.1,0.9,1.1,0.7,2.6,3.1
1980,Geoff Huston,PG,22,NYK,71,,13.0,1.3,3.4,.390,0.0,0.2,.176,1.3,3.2,.406,.396,0.4,0.5,.737,0.2,0.6,0.8,2.2,0.5,0.1,1.0,1.2,3.1
1980,Dan Issel*,C,31,DEN,82,,35.8,8.7,17.3,.505,0.0,0.1,.333,8.7,17.1,.506,.506,6.3,8.1,.775,2.9,5.9,8.8,2.4,1.1,0.7,2.0,2.3,23.8
1980,Phil Jackson*,PF,34,NJN,16,,12.1,1.8,2.9,.630,0.0,0.1,.000,1.8,2.8,.659,.630,0.4,0.6,.700,0.8,0.8,1.5,0.8,0.3,0.3,0.6,2.2,4.1
1980,Abdul Jeelani,SF,25,POR,77,,16.7,3.7,7.3,.510,0.0,0.1,.000,3.7,7.3,.515,.510,2.1,2.6,.789,1.5,2.0,3.5,1.2,0.5,0.5,1.5,2.0,9.6
1980,Cheese Johnson,SF,22,GSW,9,,5.9,1.3,3.3,.400,0.0,0.0,,1.3,3.3,.400,.400,0.3,0.6,.600,0.7,0.9,1.6,0.2,0.1,0.0,0.4,1.2,3.0
1980,Clemon Johnson,C,23,IND,79,,19.5,2.5,5.0,.503,0.0,0.0,,2.5,5.0,.503,.503,0.9,1.5,.632,1.8,3.2,5.0,1.5,0.6,1.5,1.0,2.7,6.0
1980,Dennis Johnson*,SG,25,SEA,81,,36.3,7.1,16.8,.422,0.1,0.7,.207,6.9,16.1,.431,.426,4.7,6.0,.780,2.1,3.0,5.1,4.1,1.8,1.0,2.8,3.3,19.0
1980,Eddie Johnson,SG,24,ATL,79,,33.2,7.5,15.3,.487,0.1,0.2,.385,7.4,15.2,.488,.489,3.5,4.3,.828,1.2,1.3,2.5,4.7,1.5,0.3,2.4,2.7,18.5
1980,George Johnson,C,31,NJN,81,,26.2,3.1,6.7,.457,0.0,0.0,.000,3.1,6.7,.458,.457,1.1,1.6,.706,2.4,5.1,7.4,2.1,0.7,3.2,2.5,3.9,7.2
1980,George Johnson,PF,23,DEN,75,,25.8,4.1,8.7,.476,0.0,0.1,.222,4.1,8.5,.480,.478,2.0,2.5,.783,2.5,5.3,7.8,2.1,1.1,0.9,2.0,3.5,10.2
1980,John Johnson,SF,32,SEA,81,,31.3,4.7,9.5,.488,0.0,0.0,,4.7,9.5,.488,.488,2.0,2.5,.801,2.0,3.2,5.3,5.2,0.9,0.4,3.0,2.6,11.3
1980,Magic Johnson*,SG,20,LAL,77,,36.3,6.5,12.3,.530,0.1,0.4,.226,6.4,11.9,.540,.534,4.9,6.0,.810,2.2,5.6,7.7,7.3,2.4,0.5,4.0,2.8,18.0
1980,Marques Johnson,SF,23,MIL,77,,34.9,8.9,16.5,.544,0.0,0.1,.222,8.9,16.3,.546,.545,3.8,4.8,.791,2.8,4.5,7.4,3.5,1.3,0.9,2.4,2.2,21.7
1980,Mickey Johnson,PF,27,IND,82,,32.3,7.2,15.5,.463,0.1,0.4,.156,7.1,15.1,.471,.465,4.7,5.9,.799,3.1,5.2,8.3,4.2,1.9,1.4,3.5,3.5,19.1
1980,Ollie Johnson,SF,30,CHI,79,,19.4,3.3,6.7,.497,0.0,0.1,.091,3.3,6.5,.506,.498,1.0,1.2,.882,0.6,1.4,2.1,2.0,0.7,0.3,1.2,2.1,7.7
1980,Vinnie Johnson,SG,23,SEA,38,,8.6,1.2,3.0,.391,0.0,0.0,.000,1.2,3.0,.395,.391,0.8,1.0,.795,0.5,0.9,1.4,1.4,0.5,0.1,1.1,1.1,3.2
1980,Bobby Jones*,PF,28,PHI,81,3,26.2,4.9,9.2,.532,0.0,0.0,.000,4.9,9.2,.534,.532,3.2,4.1,.781,1.9,3.7,5.6,1.8,1.3,1.5,1.8,2.8,13.0
1980,Caldwell Jones,C,29,PHI,80,80,34.6,2.9,6.7,.436,0.0,0.0,.000,2.9,6.6,.438,.436,1.6,2.2,.697,2.7,9.1,11.9,2.1,0.5,2.0,2.7,3.7,7.4
1980,Dwight Jones,PF,27,TOT,74,,19.6,3.5,6.8,.508,0.0,0.0,,3.5,6.8,.508,.508,2.0,2.7,.726,1.5,3.4,5.0,1.4,0.4,0.6,1.6,2.8,8.9
1980,Dwight Jones,PF,27,HOU,21,,13.2,2.4,5.7,.420,0.0,0.0,,2.4,5.7,.420,.420,1.3,1.7,.750,1.5,2.0,3.4,0.5,0.2,0.2,1.0,2.3,6.0
1980,Dwight Jones,PF,27,CHI,53,,22.1,3.9,7.3,.535,0.0,0.0,,3.9,7.3,.535,.535,2.2,3.1,.721,1.6,4.0,5.6,1.7,0.5,0.7,1.9,3.0,10.1
1980,Major Jones,PF,26,HOU,82,,18.8,2.3,4.8,.480,0.0,0.0,.333,2.3,4.7,.481,.481,0.7,1.3,.565,1.8,2.9,4.6,0.8,0.6,0.8,1.4,2.3,5.3
1980,Eddie Jordan,PG,25,NJN,82,,32.4,5.3,12.4,.430,0.1,0.6,.250,5.2,11.8,.439,.436,2.5,3.1,.779,0.8,2.5,3.3,6.8,2.7,0.3,3.1,2.9,13.3
1980,Jeff Judkins,SF,23,BOS,65,0,10.4,2.1,4.2,.504,0.2,0.4,.407,2.0,3.8,.514,.524,1.0,1.2,.816,0.5,0.5,1.0,0.7,0.4,0.1,0.8,1.4,5.4
1980,Rich Kelley,C,26,TOT,80,,23.0,2.9,6.1,.473,0.0,0.0,.000,2.9,6.0,.476,.473,3.1,3.9,.787,2.5,3.9,6.4,2.2,1.0,1.2,2.5,3.4,8.8
1980,Rich Kelley,C,26,NJN,57,,25.7,3.3,7.0,.466,0.0,0.1,.000,3.3,6.9,.470,.466,3.5,4.4,.788,2.7,4.2,7.0,2.2,0.9,1.4,2.7,3.8,10.0
1980,Rich Kelley,C,26,PHO,23,,16.2,1.9,3.7,.506,0.0,0.0,,1.9,3.7,.506,.506,2.0,2.6,.783,1.9,3.2,5.1,2.2,1.2,0.7,2.0,2.5,5.8
1980,Greg Kelser,SF,22,DET,50,,24.7,5.6,11.9,.472,0.1,0.3,.200,5.5,11.6,.479,.475,2.9,4.1,.719,2.5,3.0,5.5,2.2,1.2,0.7,2.8,3.5,14.2
1980,Larry Kenon,PF,27,SAS,78,,35.9,8.3,17.1,.485,0.0,0.1,.111,8.3,17.0,.488,.486,3.5,4.4,.783,3.3,6.6,9.9,3.0,1.4,0.2,3.0,2.5,20.1
1980,Irv Kiffin,SF,28,SAS,26,,8.2,1.2,3.7,.333,0.0,0.0,,1.2,3.7,.333,.333,0.7,1.0,.720,0.5,1.1,1.5,0.7,0.4,0.1,1.2,1.7,3.2
1980,Carl Kilpatrick,C,23,UTA,2,,3.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.5,1.0,.500,0.5,1.5,2.0,0.0,0.0,0.0,0.0,0.5,1.5
1980,Bernard King*,SF,23,UTA,19,,22.1,3.7,7.2,.518,0.0,0.0,,3.7,7.2,.518,.518,1.8,3.3,.540,1.3,3.4,4.6,2.7,0.4,0.2,2.6,3.5,9.3
1980,Reggie King,PF,22,KCK,82,,25.0,3.1,6.1,.515,0.0,0.0,.000,3.1,6.1,.516,.515,1.9,2.7,.726,2.2,4.7,6.9,1.3,0.8,0.4,1.2,2.8,8.2
1980,Billy Knight,SF,27,IND,75,,25.5,5.1,9.6,.533,0.1,0.2,.267,5.1,9.4,.539,.536,2.8,3.5,.809,1.8,3.0,4.8,2.1,1.1,0.1,1.8,1.3,13.1
1980,Toby Knight,SF,24,NYK,81,,36.4,8.3,15.6,.529,0.0,0.0,.000,8.3,15.6,.530,.529,2.6,3.2,.808,2.5,3.6,6.1,1.9,1.4,1.1,2.0,3.7,19.1
1980,Arvid Kramer,C,23,DEN,8,,5.6,0.9,2.8,.318,0.0,0.0,,0.9,2.8,.318,.318,0.3,0.3,1.000,0.8,0.8,1.5,0.4,0.0,0.6,0.6,1.0,2.0
1980,Joel Kramer,C,24,PHO,54,,13.2,1.2,2.6,.469,0.0,0.0,.000,1.2,2.6,.472,.469,1.0,1.3,.800,0.9,1.9,2.8,1.4,0.5,0.1,0.9,1.9,3.5
1980,John Kuester,PG,24,IND,24,,4.2,0.5,1.4,.353,0.0,0.0,.000,0.5,1.4,.364,.353,0.2,0.3,.714,0.1,0.5,0.6,0.7,0.3,0.0,0.2,0.3,1.2
1980,Kevin Kunnert,C,28,POR,18,,16.8,2.8,6.3,.439,0.0,0.0,,2.8,6.3,.439,.439,1.4,2.4,.605,2.1,4.2,6.2,1.6,0.4,1.2,2.3,3.3,7.0
1980,Mitch Kupchak,PF,25,WSB,40,,11.3,1.7,4.0,.419,0.0,0.1,.000,1.7,4.0,.424,.419,1.3,1.9,.693,0.8,1.8,2.6,0.4,0.2,0.2,1.0,1.2,4.7
1980,Sam Lacey,C,31,KCK,81,,29.8,3.7,8.4,.448,0.0,0.0,.000,3.7,8.3,.448,.448,1.7,2.3,.741,2.1,5.8,8.0,5.7,1.4,1.3,2.6,3.8,9.2
1980,Tom LaGarde,C,24,SEA,82,,14.2,1.8,3.7,.477,0.0,0.0,,1.8,3.7,.477,.477,1.1,1.7,.657,1.5,2.3,3.8,1.1,0.2,0.4,1.2,2.5,4.7
1980,John Lambert,PF,27,CLE,74,,17.9,2.2,5.4,.413,0.0,0.0,.000,2.2,5.4,.416,.413,1.0,1.4,.723,1.9,2.9,4.8,0.8,0.6,0.6,0.9,2.7,5.4
1980,Mark Landsberger,C,24,TOT,77,,19.6,3.2,6.3,.516,0.0,0.0,,3.2,6.3,.516,.516,1.5,2.9,.523,2.9,5.0,8.0,0.6,0.4,0.3,1.3,1.8,8.0
1980,Mark Landsberger,C,24,CHI,54,,21.0,3.4,6.4,.529,0.0,0.0,,3.4,6.4,.529,.529,1.6,3.1,.524,2.9,5.4,8.3,0.6,0.4,0.3,1.4,2.1,8.4
1980,Mark Landsberger,C,24,LAL,23,,16.3,2.9,6.0,.482,0.0,0.0,,2.9,6.0,.482,.482,1.3,2.4,.518,3.0,4.1,7.1,0.6,0.4,0.2,1.1,1.2,7.0
1980,Bob Lanier*,C,31,TOT,63,,33.8,7.4,13.8,.537,0.0,0.1,.167,7.4,13.7,.540,.538,4.4,5.6,.782,2.4,6.3,8.8,2.9,1.2,1.4,2.6,3.2,19.2
1980,Bob Lanier*,C,31,DET,37,,37.6,8.6,15.8,.546,0.0,0.1,.000,8.6,15.6,.551,.546,4.4,5.7,.781,2.9,7.2,10.1,3.3,1.0,1.6,3.1,3.5,21.7
1980,Bob Lanier*,C,31,MIL,26,,28.4,5.7,10.9,.519,0.0,0.0,1.000,5.6,10.8,.518,.521,4.3,5.5,.785,1.7,5.2,6.9,2.4,1.4,1.1,1.9,2.7,15.7
1980,Allen Leavell,PG,22,HOU,77,,27.6,4.3,8.5,.503,0.0,0.2,.158,4.2,8.3,.513,.505,2.3,2.9,.814,0.7,1.6,2.4,5.4,1.6,0.4,2.7,2.6,10.9
1980,Butch Lee,PG,23,TOT,14,,3.9,0.4,1.7,.250,0.0,0.0,,0.4,1.7,.250,.250,0.4,0.6,.750,0.5,0.3,0.8,0.9,0.1,0.0,0.7,0.1,1.3
1980,Butch Lee,PG,23,CLE,3,,8.0,0.7,3.7,.182,0.0,0.0,,0.7,3.7,.182,.182,0.0,0.3,.000,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.3
1980,Butch Lee,PG,23,LAL,11,,2.8,0.4,1.2,.308,0.0,0.0,,0.4,1.2,.308,.308,0.5,0.6,.857,0.4,0.4,0.7,0.8,0.1,0.0,0.6,0.2,1.3
1980,Ron Lee,PG,27,TOT,61,,19.1,1.9,5.0,.370,0.4,1.0,.373,1.5,4.0,.370,.407,0.7,1.1,.629,0.7,1.4,2.0,4.0,1.6,0.3,1.7,2.8,4.8
1980,Ron Lee,PG,27,ATL,30,,12.1,1.0,3.0,.319,0.0,0.1,.000,1.0,2.9,.330,.319,0.3,0.6,.529,0.4,0.7,1.1,2.2,0.5,0.1,1.1,2.2,2.2
1980,Ron Lee,PG,27,DET,31,,25.9,2.7,6.9,.393,0.7,1.8,.393,2.0,5.1,.392,.444,1.1,1.7,.660,0.9,2.0,2.9,5.6,2.7,0.4,2.2,3.5,7.3
1980,John Long,SG,23,DET,69,,34.3,8.5,16.9,.505,0.0,0.2,.083,8.5,16.7,.510,.506,2.3,2.8,.825,2.2,2.7,4.9,3.0,1.9,0.4,3.0,3.2,19.4
1980,John Lucas,PG,26,GSW,80,,34.5,4.9,10.4,.467,0.2,0.5,.286,4.7,9.9,.477,.475,2.8,3.6,.768,0.8,2.0,2.8,7.5,1.7,0.0,2.3,2.5,12.6
1980,Maurice Lucas,PF,27,TOT,63,,29.9,5.9,12.9,.456,0.0,0.1,.222,5.9,12.8,.459,.458,2.8,3.8,.749,2.3,6.3,8.5,3.3,0.7,1.0,3.5,3.5,14.7
1980,Maurice Lucas,PF,27,POR,41,,28.7,5.9,13.5,.440,0.0,0.1,.400,5.9,13.3,.441,.442,2.4,3.3,.730,2.1,5.9,7.9,3.0,0.6,0.9,3.6,3.4,14.3
1980,Maurice Lucas,PF,27,NJN,22,,32.2,5.8,11.9,.490,0.0,0.2,.000,5.8,11.7,.498,.490,3.6,4.6,.775,2.6,7.0,9.6,3.8,0.9,1.2,3.2,3.7,15.2
1980,Ollie Mack,SG,22,TOT,50,,13.6,2.0,4.0,.492,0.0,0.1,.000,2.0,3.9,.505,.492,0.8,1.0,.745,0.6,0.8,1.4,1.1,0.5,0.1,0.7,1.0,4.7
1980,Ollie Mack,SG,22,LAL,27,,5.7,0.8,1.9,.420,0.0,0.0,.000,0.8,1.8,.429,.420,0.3,0.7,.500,0.3,0.6,0.8,0.7,0.1,0.0,0.3,0.6,1.9
1980,Ollie Mack,SG,22,CHI,23,,22.9,3.3,6.5,.517,0.0,0.2,.000,3.3,6.3,.531,.517,1.3,1.4,.879,1.1,1.0,2.1,1.4,0.9,0.1,1.1,1.5,8.0
1980,Moses Malone*,C,24,HOU,82,,38.3,9.5,18.9,.502,0.0,0.1,.000,9.5,18.8,.504,.502,6.9,9.5,.719,7.0,7.5,14.5,1.8,1.0,1.3,3.7,2.6,25.8
1980,Steve Malovic,PF,23,TOT,39,,11.4,0.8,1.7,.463,0.0,0.0,,0.8,1.7,.463,.463,0.5,0.7,.667,0.9,1.3,2.2,0.7,0.2,0.2,0.6,1.3,2.1
1980,Steve Malovic,PF,23,WSB,1,,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,4.0,.250,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1980,Steve Malovic,PF,23,SDC,28,,9.9,0.8,1.5,.548,0.0,0.0,,0.8,1.5,.548,.548,0.3,0.3,.778,1.0,1.1,2.1,0.4,0.2,0.0,0.5,1.3,1.9
1980,Steve Malovic,PF,23,DET,10,,16.2,0.8,2.5,.320,0.0,0.0,,0.8,2.5,.320,.320,1.0,1.4,.714,0.9,1.9,2.8,1.4,0.2,0.5,0.9,1.6,2.6
1980,Pete Maravich*,SG,32,TOT,43,4,22.4,5.7,12.6,.449,0.2,0.3,.667,5.4,12.3,.443,.459,2.1,2.4,.867,0.4,1.4,1.8,1.9,0.6,0.1,1.9,1.8,13.7
1980,Pete Maravich*,SG,32,UTA,17,,30.7,7.1,17.3,.412,0.4,0.6,.636,6.7,16.6,.403,.423,2.4,2.9,.820,0.4,1.9,2.4,3.2,0.9,0.2,2.6,1.8,17.1
1980,Pete Maravich*,SG,32,BOS,26,4,17.0,4.7,9.6,.494,0.1,0.2,.750,4.6,9.4,.490,.500,1.9,2.1,.909,0.4,1.1,1.5,1.1,0.3,0.1,1.4,1.9,11.5
1980,Cedric Maxwell,SF,24,BOS,80,80,34.3,5.7,9.4,.609,0.0,0.0,,5.7,9.4,.609,.609,5.5,6.9,.787,3.6,5.3,8.8,2.5,1.0,0.8,2.9,3.3,16.9
1980,Scott May,SF,25,CHI,54,,24.0,4.9,10.9,.450,0.0,0.1,.000,4.9,10.8,.453,.450,2.7,3.2,.837,1.4,2.6,4.0,1.9,0.8,0.1,1.4,2.3,12.4
1980,Bob McAdoo*,PF,28,DET,58,,36.2,8.5,17.7,.480,0.1,0.4,.125,8.4,17.3,.489,.481,4.1,5.6,.730,1.7,6.3,8.1,3.4,1.3,1.1,4.1,3.1,21.1
1980,Jim McElroy,PG,26,TOT,67,,22.8,3.4,7.9,.433,0.1,0.3,.238,3.3,7.6,.441,.437,2.0,2.6,.767,0.5,1.0,1.5,3.4,0.7,0.3,2.0,1.8,8.9
1980,Jim McElroy,PG,26,DET,36,,28.1,4.5,9.9,.455,0.1,0.4,.214,4.4,9.5,.465,.459,2.6,3.3,.798,0.3,1.1,1.4,4.5,0.7,0.4,2.4,2.2,11.7
1980,Jim McElroy,PG,26,ATL,31,,16.6,2.1,5.5,.386,0.1,0.2,.286,2.1,5.3,.390,.392,1.2,1.7,.698,0.6,0.9,1.6,2.1,0.7,0.2,1.4,1.5,5.5
1980,George McGinnis*,PF,29,TOT,73,,30.2,5.5,12.1,.451,0.0,0.2,.133,5.5,11.9,.457,.453,3.7,6.7,.553,3.0,6.5,9.6,4.6,1.4,0.3,3.8,4.2,14.7
1980,George McGinnis*,PF,29,DEN,45,,31.6,6.0,13.0,.459,0.0,0.2,.143,5.9,12.8,.463,.460,3.7,6.8,.541,3.0,7.3,10.3,4.9,1.5,0.4,4.2,4.2,15.6
1980,George McGinnis*,PF,29,IND,28,,28.0,4.7,10.8,.437,0.0,0.3,.125,4.7,10.5,.446,.439,3.7,6.5,.575,3.1,5.3,8.5,4.0,1.1,0.2,3.3,4.1,13.2
1980,Billy McKinney,PG,24,KCK,76,,17.5,2.7,6.0,.449,0.0,0.1,.100,2.7,5.9,.457,.450,1.4,1.8,.805,0.3,0.9,1.1,3.3,0.8,0.1,1.2,1.1,6.8
1980,Tom McMillen,C,27,ATL,53,,20.2,3.6,7.2,.500,0.0,0.0,.000,3.6,7.2,.501,.500,1.5,2.0,.757,1.3,2.8,4.2,1.2,0.7,0.3,1.2,2.4,8.7
1980,John Mengelt,SG,30,CHI,36,,10.8,2.5,4.6,.542,0.0,0.2,.000,2.5,4.4,.563,.542,1.1,1.4,.796,0.1,0.6,0.6,1.1,0.3,0.0,1.0,1.5,6.1
1980,Joe Meriweather,PF,26,NYK,65,,24.1,3.9,7.3,.528,0.0,0.0,.000,3.9,7.3,.529,.528,1.2,1.9,.645,1.9,3.5,5.4,1.0,0.6,1.8,1.7,3.7,9.0
1980,Dave Meyers,PF,26,MIL,79,,27.9,5.1,10.5,.481,0.0,0.1,.200,5.0,10.4,.482,.481,2.0,3.1,.634,1.8,3.9,5.7,2.8,0.9,0.5,2.3,2.8,12.1
1980,Mike Mitchell,SF,24,CLE,82,,34.2,9.5,18.1,.523,0.0,0.1,.000,9.5,18.0,.525,.523,3.3,4.2,.787,2.5,4.7,7.2,1.1,0.9,0.9,2.1,3.2,22.2
1980,Steve Mix,SF,32,PHI,81,5,19.0,4.5,8.7,.516,0.0,0.1,.400,4.4,8.6,.518,.519,2.6,3.1,.831,1.4,2.2,3.6,1.8,0.8,0.1,1.6,1.4,11.6
1980,Paul Mokeski,C,23,HOU,12,,9.4,0.9,2.8,.333,0.0,0.0,,0.9,2.8,.333,.333,0.6,0.8,.778,1.2,1.3,2.4,0.2,0.1,0.5,0.8,2.0,2.4
1980,Sidney Moncrief*,SG,22,MIL,77,,20.2,2.7,5.9,.468,0.0,0.0,.000,2.7,5.8,.469,.468,3.0,3.8,.795,2.0,2.4,4.4,1.7,0.9,0.2,1.5,1.4,8.5
1980,Eric Money,SG-PG,24,TOT,61,,25.4,4.5,9.0,.500,0.0,0.0,,4.5,9.0,.500,.500,1.4,1.7,.783,0.5,1.2,1.7,4.2,0.9,0.2,2.5,2.4,10.3
1980,Eric Money,PG,24,PHI,6,,13.7,2.3,6.0,.389,0.0,0.0,,2.3,6.0,.389,.389,0.3,0.3,1.000,0.5,0.7,1.2,2.7,0.0,0.2,2.0,1.8,5.0
1980,Eric Money,SG,24,DET,55,,26.7,4.7,9.3,.508,0.0,0.0,,4.7,9.3,.508,.508,1.5,1.9,.779,0.5,1.3,1.8,4.3,1.0,0.2,2.6,2.5,10.9
1980,Earl Monroe*,SG,35,NYK,51,,12.4,3.2,6.9,.457,0.0,0.0,,3.2,6.9,.457,.457,1.1,1.3,.875,0.3,0.4,0.7,1.3,0.4,0.1,0.5,0.9,7.4
1980,Calvin Murphy*,SG,31,HOU,76,,35.2,8.2,16.7,.493,0.0,0.3,.040,8.2,16.3,.502,.493,3.6,4.0,.897,0.9,1.1,2.0,3.9,1.9,0.1,2.1,3.5,20.0
1980,Swen Nater,C,30,SDC,81,,35.3,5.5,9.9,.554,0.0,0.0,.000,5.5,9.8,.556,.554,2.4,3.4,.718,4.3,10.7,15.0,2.9,0.6,0.5,3.2,3.2,13.4
1980,Calvin Natt,SF,23,TOT,78,,36.6,8.0,16.6,.479,0.0,0.1,.333,7.9,16.5,.480,.480,3.9,5.4,.730,3.1,5.8,8.9,2.2,1.3,0.4,2.5,2.6,19.9
1980,Calvin Natt,SF,23,NJN,53,,38.6,7.9,16.6,.479,0.0,0.1,.200,7.9,16.5,.481,.480,3.8,5.3,.711,3.3,6.4,9.7,2.1,1.5,0.4,2.5,2.8,19.7
1980,Calvin Natt,SF,23,POR,25,,32.4,8.0,16.8,.480,0.1,0.2,.500,8.0,16.6,.480,.482,4.3,5.6,.770,2.6,4.5,7.1,2.3,1.0,0.5,2.6,2.3,20.4
